,gene_name,AUROC,avg_diff,cluster_revised
1172,Nrsn2,0.1804199212839747,1.1693951,10
1173,Uchl1,0.17990508936368552,1.1612759,10
1174,Anks1b,0.1794653438229934,0.90116465,10
1175,Syp,0.17908151968053954,1.2571137,10
1176,Zwint,0.17817773950699112,1.2724496,10
1177,Elavl3,0.1762607168558392,0.9352074,10
1178,Stmn4,0.17509465886898046,1.0880296,10
1179,Stmn2,0.1720668742456058,1.311464,10
1180,Stmn1,0.17164643490192452,1.1245959,10
1181,Snrpn,0.16958845885629525,1.0656064,10
1182,Nsg2,0.1692615647953091,1.2497295,10
1183,Rab3a,0.167629374114477,1.2694623,10
1184,Dnm3,0.16752083979899282,0.89445835,10
1185,Stmn3,0.16373775317343847,1.5160632,10
1186,Nsg1,0.16322782345364423,1.2510655,10
1187,Eef1a1,0.1625515820429854,0.76233673,10
1188,Nap1l5,0.15981464114197788,1.4649286,10
1189,Ly6h,0.15897743406157036,1.5927477,10
1190,Ywhah,0.15822675182858129,1.1250966,10
1191,Calm2,0.15447836390611852,1.1202834,10
1192,Atp1b1,0.15249753195387428,1.6949615,10
1193,Map1b,0.1493550398736515,1.2440829,10
1194,Prkacb,0.14882667142442374,1.1025753,10
1195,Rtn1,0.14861180172289548,1.6463017,10
1196,Hsp90ab1,0.14681848398299796,0.85812414,10
1197,Gnas,0.14674721042600808,0.98361087,10
1198,Timp2,0.14460444446811488,1.098897,10
1199,Faim2,0.14231616586754747,1.2327802,10
1200,Ttc3,0.14134107178968003,1.4644256,10
1201,Ank3,0.13822175925006905,1.1638936,10
1202,Snhg11,0.13783271012848686,2.7339182,10
1203,Sv2a,0.1284206869148931,1.2737111,10
1204,Meg3,0.12327317465858492,3.2460947,10
1205,Hsp90aa1,0.11088158187998219,1.3705939,10
1206,App,0.08746019937713405,1.4950674,10
1207,Gfap,0.998610714462971,4.174817,11
1208,Cpe,0.9868522329052788,2.1238327,11
1209,Fxyd1,0.9843956587572994,2.4025784,11
1210,C4b,0.9842988359292429,2.379321,11
1211,Aqp4,0.9789149985069757,2.694003,11
1212,Slc38a1,0.977576972114212,1.8822143,11
1213,Sparcl1,0.9739308603643955,2.0753968,11
1214,Dbi,0.9639025783349565,1.8546337,11
1215,Clu,0.9634424664923855,1.9424323,11
1216,Scd2,0.9487420761906157,1.5417153,11
1217,Igfbp5,0.9458868198094625,2.4389865,11
1218,Nnat,0.9438384881318809,1.9937491,11
1219,Ntsr2,0.9437477675829034,1.7089076,11
1220,Prdx6,0.9437052550386519,1.5868545,11
1221,Itm2c,0.9420918124501139,1.151186,11
1222,Mmd2,0.941544641426013,1.5447421,11
1223,S100a6,0.9369126047863023,1.8020524,11
1224,Tmem47,0.9355678658865514,1.4979742,11
1225,Id3,0.9350599528578601,1.8004651,11
1226,Mlc1,0.9327966175473883,1.7345529,11
1227,Sdc4,0.9325775457284455,1.3815123,11
1228,Sulf2,0.9316215220060389,1.5854282,11
1229,Myoc,0.9304993128833756,3.4890296,11
1230,Sparc,0.928567331326904,1.5288064,11
1231,Psap,0.9274280358228191,0.9452692,11
1232,Ndrg2,0.9265128973702432,1.415311,11
1233,Apoe,0.9258534444110853,1.6664844,11
1234,Mt1,0.924126702840977,1.4709408,11
1235,Gnai2,0.9235598011145203,1.1313586,11
1236,Aldoc,0.9232963860676019,1.4799494,11
1237,Mt3,0.9193815706289985,1.3142684,11
1238,Id4,0.9193412955870759,1.4851084,11
1239,Padi2,0.9185972243580199,1.5827769,11
1240,Agt,0.9178403383428978,1.7544154,11
1241,Ttyh1,0.9177801291893163,1.2351174,11
1242,Gja1,0.9114532862400117,1.3601304,11
1243,2310022B05Rik,0.9113812793468772,1.4566565,11
1244,Mt2,0.9020331980254651,1.3661019,11
1245,Pygb,0.9019961775323846,1.3261341,11
1246,Slc7a11,0.9009779105633703,1.2761362,11
1247,Sox9,0.9002336359250118,1.2459905,11
1248,Igsf1,0.8957675812762549,1.2681437,11
1249,Ntrk2,0.8933382639748293,1.0795411,11
1250,Il6st,0.892501234694467,1.4391378,11
1251,Scd1,0.8919180602237989,1.6565809,11
1252,Fbxo2,0.8883323610368667,1.3914933,11
1253,Ramp1,0.8873374861376561,1.2038218,11
1254,Ccdc3,0.8869845709975761,1.5262308,11
1255,Ednrb,0.8842737352212969,1.2640209,11
1256,Cd63,0.8826560210374038,1.2673228,11
1257,Id2,0.882496141325529,1.1594831,11
1258,Gpm6b,0.8812876866585466,1.19045,11
1259,Hspb8,0.8801673082196072,1.3357953,11
1260,Emb,0.8799091818145575,1.5023988,11
1261,Fabp7,0.8797606930236305,1.5074717,11
1262,Hmgcs1,0.8790566934271945,1.1221871,11
1263,Lcat,0.8783256403935076,1.3573188,11
1264,Gpr37l1,0.8771790221545277,0.98838365,11
1265,Fam213a,0.8759274447153858,1.0981617,11
1266,Bcan,0.8737141480933633,1.0707899,11
1267,Chst2,0.8734354773487468,1.1688989,11
1268,Slc1a3,0.8695851426590804,1.0794697,11
1269,Gprc5b,0.8688605987230777,1.2304666,11
1270,Ablim2,0.8673008561904367,1.3183483,11
1271,Laptm4a,0.8654254224200988,0.8935182,11
1272,Slc1a2,0.8630599756397019,1.0095856,11
1273,Fads1,0.8625416887365759,1.07318,11
1274,Chpt1,0.8623303464711334,1.0623243,11
1275,Slc4a4,0.8620909337219265,1.038346,11
1276,Hepacam,0.8611157895250718,1.0575325,11
1277,Slc16a1,0.8600948782351233,1.2950485,11
1278,Vim,0.859817834764928,1.55918,11
1279,Cidea,0.8593168376525264,1.2108939,11
1280,Acox1,0.8591032578847548,0.91556394,11
1281,Gstm1,0.8589574134147622,1.1469502,11
1282,Atp1b2,0.8587245097632397,0.9074688,11
1283,Lamp1,0.8575994529103397,0.84803724,11
1284,Aldh1a1,0.856413169857345,1.4455098,11
1285,Tsc22d4,0.856181690070941,1.0067526,11
1286,Nbl1,0.854809897733939,1.1919671,11
1287,Cd81,0.8544012484449358,0.8659911,11
1288,Slc25a18,0.853937271825615,1.0857913,11
1289,Atp1a2,0.8511340882259373,0.7839122,11
1290,Marcks,0.8509575289512461,0.8255216,11
1291,Phgdh,0.8490121223808001,1.2701381,11
1292,Slc6a11,0.8487066016082353,1.0225773,11
1293,Slc36a2,0.8485459082591499,1.3482335,11
1294,Mid1ip1,0.8472109330059258,1.0040424,11
1295,Sirpa,0.8465630743770183,0.98501366,11
1296,Dclk1,0.8465543277770048,0.86260283,11
1297,Mgst1,0.8448133475557117,1.1533766,11
1298,Id1,0.844544440457622,1.0073714,11
1299,Itih3,0.8443813061969051,0.9288409,11
1300,Serpine2,0.8407687569820242,0.80457866,11
1301,Lgi4,0.8402193484555947,1.0614856,11
1302,Nkain4,0.8398855537899629,0.78029716,11
1303,Ckb,0.8385227114622769,0.9261887,11
1304,S100a1,0.8379246881125163,1.0607666,11
1305,Tst,0.8376850719540068,1.0416348,11
1306,Itpkb,0.8331348058539569,1.1198502,11
1307,Zfp36l1,0.8329684170443977,0.94447243,11
1308,Sfxn5,0.8323130322712928,0.9758648,11
1309,Pbx1,0.8313584324140046,1.0382974,11
1310,Fabp5,0.8300053537328456,0.9564835,11
1311,Hspa2,0.8294563520250211,1.0666779,11
1312,Glud1,0.827645805822225,0.83122563,11
1313,Adcyap1r1,0.8272916702263294,1.0337586,11
1314,Kcnj10,0.8269981506026203,0.9051018,11
1315,Emp2,0.8265115955507064,0.97053546,11
1316,Cnn3,0.8206172007788134,1.0106347,11
1317,Rpn2,0.8198806556939552,0.97634065,11
1318,Timp4,0.8192946334930502,0.8190677,11
1319,Slc14a1,0.8172166040572832,0.9396182,11
1320,Oat,0.8164554464468056,0.945873,11
1321,Pbxip1,0.8164196464095409,0.93508196,11
1322,S100a13,0.8156961195200517,0.83358085,11
1323,Plec,0.8146093036160478,1.0430646,11
1324,Aldh1l1,0.814383926108723,1.0728676,11
1325,Sema6d,0.8132025248789917,0.8908235,11
1326,Nfia,0.8119997656724834,0.9375117,11
1327,Fgfr3,0.8088347169234098,0.79715496,11
1328,Acsl6,0.8075121496376467,0.8444714,11
1329,Asrgl1,0.8067040044782592,0.81501603,11
1330,Bmpr1a,0.8029273039561483,0.8631573,11
1331,Plat,0.802409220462325,1.0262032,11
1332,Nfib,0.7993898127739416,0.7885026,11
1333,Slc39a12,0.7974045379801782,0.75167596,11
1334,Hist1h2bc,0.7971317661053384,0.7833161,11
1335,Rarres2,0.7923455452142267,0.87987673,11
1336,Srebf1,0.791040064309885,0.8483082,11
1337,Lxn,0.790536016057944,0.89475536,11
1338,Appl2,0.790349082908818,0.77764094,11
1339,Nfix,0.7879274951608928,0.8033602,11
1340,Ccdc74a,0.7871809830202051,0.92621726,11
1341,Pcx,0.7866905631915407,0.89186585,11
1342,Gpld1,0.7863891106050287,0.81060797,11
1343,Tom1l1,0.7863651083073171,0.8481466,11
1344,Plscr4,0.785329958366184,0.8069898,11
1345,Lrig1,0.7850848501565031,0.7927247,11
1346,Gria1,0.7838033715498732,0.78196853,11
1347,4833423E24Rik,0.7831644629302819,1.3519926,11
1348,Thrsp,0.7808659378104533,0.9134966,11
1349,Reln,0.7806362887077734,0.87069607,11
1350,Rfx4,0.780550653391362,0.91459024,11
1351,Arhgef26,0.7793228748406288,0.781322,11
1352,Acsbg1,0.7765091139572141,0.769868,11
1353,Prkag2,0.7756110618860598,0.94648874,11
1354,Lamp2,0.7752131932900966,0.7924299,11
1355,Myo6,0.7728467294631866,0.7682067,11
1356,Serpina3n,0.772256639076229,0.90099525,11
1357,Plxnb1,0.7706344498876775,0.75380313,11
1358,Sema3b,0.7667902174770901,1.2558451,11
1359,Tprkb,0.7556889513762267,0.81221306,11
1360,Szrd1,0.7486314622118403,0.7671707,11
1361,Gm14964,0.7382309411585706,0.7926426,11
1362,Adamts9,0.735469049647329,0.7923875,11
1363,Riiad1,0.7125968940213125,0.7646958,11
1364,Hopx,0.700523534863134,0.7880464,11
1365,Plp1,0.5439276627701581,2.3648202,11
1366,Vtn,0.47690226345735603,1.1063244,11
1367,Cldn5,0.47631827534947746,1.1289363,11
1368,C1qb,0.47599648183270166,0.83914125,11
1369,Sst,0.47350044628001,0.8098505,11
1370,C1qa,0.4721150255197311,0.9003458,11
1371,Mal,0.46711583508875565,1.6330972,11
1372,Mog,0.4527805644852239,0.9636318,11
1373,Trf,0.450531467825937,1.1757301,11
1374,Cldn11,0.4473208553930722,1.2920471,11
1375,Mag,0.44023143096817136,1.0431561,11
1376,Apod,0.4398502419350246,1.1619726,11
1377,Ptgds,0.43982969759545787,2.1293283,11
1378,Tac1,0.42728686976678715,0.97900987,11
1379,Tspan2,0.41358460891307014,0.87061405,11
1380,Cck,0.3656640215320951,1.016727,11
1381,Bsg,0.35361507149023347,0.8983507,11
1382,Pcp4,0.35319279377795354,0.9919336,11
1383,Calb1,0.3501506042476744,0.9949075,11
1384,Cartpt,0.3491001986088431,1.1243665,11
1385,Rprm,0.3480898646026318,1.1109649,11
1386,Dgkb,0.3464434697070662,0.7954998,11
1387,Sept4,0.3364804820637745,1.0042794,11
1388,Ndn,0.32520611464636484,0.98367095,11
1389,6330403K07Rik,0.3108128723915808,0.81150806,11
1390,Ntng1,0.3042293269023449,0.80360276,11
1391,Pgrmc1,0.2978516316273802,0.77826214,11
1392,Zfhx3,0.28954581957269404,0.76309836,11
1393,Nefl,0.28808147600299094,0.7578644,11
1394,Impact,0.28510275017513537,0.77029395,11
1395,Meg3,0.28501731826802673,1.8135471,11
1396,Slc17a6,0.28212158343564825,1.0136338,11
1397,Rgs4,0.28047478172147733,0.8159835,11
1398,Got1,0.27900372564478715,0.7731276,11
1399,Snca,0.27564686192332444,0.8498345,11
1400,Pam,0.27081690803214514,0.93630016,11
1401,Gabra1,0.2690940312387871,0.81186765,11
1402,Pcsk2,0.2689046571780295,0.75963473,11
1403,Hap1,0.2668610039144087,0.8371136,11
1404,Cacna2d1,0.263415453736995,0.8740173,11
1405,Nrsn1,0.2614450278223244,0.88106596,11
1406,Chgb,0.26033156529967477,0.8848608,11
1407,Bex1,0.260020959294544,0.83182204,11
1408,Tmem59l,0.2595795611078159,0.7766393,11
1409,Pnmal2,0.25934604722838556,0.7869728,11
1410,Tspyl4,0.2562399871770776,0.758541,11
1411,Tubb4a,0.25574468552514995,1.02131,11
1412,Gap43,0.25348907976817847,1.0931528,11
1413,Atp6v1g2,0.253404664907583,0.808275,11
1414,Ly6e,0.2532915693353154,0.8410559,11
1415,Eno2,0.2523152046826449,0.80528116,11
1416,Ahi1,0.2519216076820371,1.1953521,11
1417,Pclo,0.25129083543455144,0.8357032,11
1418,Podxl2,0.2505252028194157,0.7879183,11
1419,Scn2a,0.2494747971805843,0.84418106,11
1420,Ttc3,0.2489520352728003,0.99206746,11
1421,Dnm1,0.24751494854965098,0.8413772,11
1422,Pak3,0.2462934756872997,0.75641024,11
1423,Atp1b1,0.2462115017383359,1.2899051,11
1424,Napb,0.24544525889529223,0.8464166,11
1425,Tubb3,0.24496948453641795,0.87706554,11
1426,Nsg1,0.24444489194491026,0.9777188,11
1427,Cyfip2,0.24304909731019675,0.7684896,11
1428,Gng3,0.24291199944021766,0.90837514,11
1429,Vsnl1,0.2414822354519633,1.2133231,11
1430,Rtn1,0.2404320332224346,1.2567782,11
1431,Nrsn2,0.2396649767421803,0.97103065,11
1432,Uchl1,0.23953601524430676,0.99473643,11
1433,Ncald,0.23919103306702988,0.85077703,11
1434,Peg3,0.237752522478762,1.019707,11
1435,Bex2,0.23688701589603015,1.0677817,11
1436,Slc12a5,0.23658902126766304,0.91737545,11
1437,Sez6l2,0.23653837235130576,0.7523749,11
1438,Ndrg4,0.23596455470855926,1.0451363,11
1439,Sult4a1,0.23578331701990723,0.8119976,11
1440,Prkar1b,0.23570744535002267,0.877174,11
1441,Camk2n1,0.23460374647389973,0.81545967,11
1442,Syt4,0.23442596674339264,1.0053114,11
1443,Ptprn,0.23433382232929686,0.8243509,11
1444,Sncb,0.23339427476040417,1.1025227,11
1445,Camta1,0.23299599934583567,0.86160743,11
1446,Nsf,0.23266993423370427,0.8950419,11
1447,Scg2,0.23261562394989949,1.4153734,11
1448,Tspan13,0.2314897534597888,0.80049235,11
1449,Atp1a3,0.230815044802933,1.0333757,11
1450,Stxbp1,0.2305906843421215,0.93640137,11
1451,Pdxp,0.2302784510625695,0.7951559,11
1452,Tmem130,0.22782167350528743,1.0289826,11
1453,Hsp90aa1,0.2265220914707225,0.8897629,11
1454,Prkacb,0.22587260556739397,0.8477303,11
1455,Chd3os,0.2254438187574295,1.0316187,11
1456,Celf4,0.22527600608275178,1.1191986,11
1457,Cbarp,0.22503232173818943,0.9592117,11
1458,Syt1,0.22474287030053317,1.2756515,11
1459,Caly,0.22352017698236606,1.3328793,11
1460,Spock2,0.22246448270166608,1.0334737,11
1461,Syp,0.22123853483465672,1.1853886,11
1462,Zwint,0.22055955458244542,1.1915603,11
1463,Resp18,0.22032848161464677,1.6135224,11
1464,Mllt11,0.2201887394237333,0.9407511,11
1465,Ywhag,0.21983256973481125,0.93736404,11
1466,Stmn4,0.21947538299937597,1.0224354,11
1467,Ly6h,0.21722343860985202,1.381821,11
1468,Stmn1,0.21301591718475016,1.0129802,11
1469,Anks1b,0.20961735455624633,0.87702584,11
1470,Stmn3,0.20935719405817013,1.4221247,11
1471,Tmsb10,0.20914747906714867,1.0954386,11
1472,Snap25,0.20670819470989357,1.2588675,11
1473,Aplp1,0.20624543854638833,1.1662092,11
1474,Stmn2,0.2032968172953235,1.3368071,11
1475,Nap1l5,0.20200089662820608,1.3634529,11
1476,Snhg11,0.19727590193718883,2.1882772,11
1477,Map1b,0.18940091078549348,1.1651182,11
1478,App,0.18907077748730927,1.021461,11
1479,Calm2,0.18887306364514356,1.0458109,11
1480,Snrpn,0.1883130778349765,1.093863,11
1481,Sv2a,0.1864575781762973,1.0857363,11
1482,Elavl3,0.18624196431549925,0.9924272,11
1483,Ank3,0.1795843778401024,1.0716513,11
1484,Faim2,0.1792979775419857,1.171078,11
1485,Rab3a,0.17688106820802102,1.408036,11
1486,Hsp90ab1,0.17040858419802626,0.8004297,11
1487,Gria2,0.15757223674564647,1.4592338,11
1488,S100a6,0.9933865638449264,3.1022677,12
1489,Nnat,0.9911041862314123,3.1903384,12
1490,Prdx6,0.9704351007380352,2.1387029,12
1491,Ntrk2,0.9333108878889663,1.68756,12
1492,Id4,0.9161381064591027,1.6428498,12
1493,Dbi,0.901548087504105,1.4140222,12
1494,Cst3,0.9014481992752164,1.4932904,12
1495,Slit2,0.8899429045509278,1.347518,12
1496,Cfap126,0.888547998202444,1.5311434,12
1497,Apoe,0.8825562888534243,1.1125858,12
1498,Mt2,0.8811611664525347,1.2443224,12
1499,Mt1,0.8778652870040158,1.0150449,12
1500,Col23a1,0.8758090442417713,1.7879525,12
1501,Zbtb20,0.8748547407659202,1.0127763,12
1502,Cpe,0.8652342872287102,1.0958719,12
1503,6330403K07Rik,0.8641643236983563,2.1212368,12
1504,Tmem47,0.8623949985308436,1.1812999,12
1505,Gng5,0.857248486192811,1.0715845,12
1506,Dynlrb2,0.8531107225368586,1.4410548,12
1507,Sox9,0.8489296763823033,1.2290239,12
1508,Gpr50,0.8485241460168578,1.5687153,12
1509,Thrsp,0.8460657577101902,1.6628176,12
1510,Fxyd1,0.8451792946897201,1.3673478,12
1511,S100a1,0.8393609313875174,1.0553813,12
1512,Mt3,0.8337617892596029,0.99022174,12
1513,Vim,0.832096241264281,1.3828058,12
1514,Hes1,0.8223504773317816,1.2695769,12
1515,Ttyh1,0.8208597157326482,0.8277328,12
1516,Anxa5,0.8182361193531102,1.2131937,12
1517,Mlc1,0.8160226624570055,1.0813226,12
1518,Cd63,0.8140328198007709,0.94842076,12
1519,Nfib,0.8121626701772781,0.9716559,12
1520,Riiad1,0.8111256906475234,1.2831111,12
1521,Hist1h2bc,0.8086903479307941,1.0161364,12
1522,4933434E20Rik,0.8078751822041954,1.1104472,12
1523,Gstm1,0.8070713232201604,0.9874298,12
1524,Kctd14,0.8058922532249422,1.3699745,12
1525,Aamdc,0.8040780611745185,1.0603641,12
1526,Crip2,0.8031142513928178,0.8171488,12
1527,Sox2,0.7981078130311288,0.93876475,12
1528,Mdk,0.7964516993241881,1.0052814,12
1529,2410004P03Rik,0.795884129654489,1.1014233,12
1530,Hmgn1,0.7948308741768403,0.75098014,12
1531,Nfix,0.7914979057320143,0.9151337,12
1532,Pdzph1,0.7902966543564808,1.0650752,12
1533,Rax,0.7899961254601916,1.3158764,12
1534,H2afv,0.7876510206315643,0.8313616,12
1535,Tmem107,0.7853969458831935,0.9821714,12
1536,Mia,0.7851318495814344,1.1987311,12
1537,Rpn2,0.7851202547689967,1.0543324,12
1538,Lhx2,0.7851030425940118,1.0654941,12
1539,Hspa2,0.7842378967442342,0.99273425,12
1540,Hepacam,0.7787260397882111,0.8221916,12
1541,Pbx1,0.7769926513375085,0.7658256,12
1542,Zfp36l1,0.7760986264828396,0.8148206,12
1543,Clic1,0.7705547217533085,0.82122004,12
1544,Ccnd2,0.7700727088362553,0.96970856,12
1545,Anxa2,0.7694342019600273,0.9293675,12
1546,Pifo,0.7666935771940842,0.9570153,12
1547,S100a10,0.7594865010456937,0.8243581,12
1548,Ccdc114,0.7580679009500544,0.85712767,12
1549,Cnn3,0.7565937753861576,0.867717,12
1550,Rcn1,0.7547445828460151,0.8853099,12
1551,Fam189a2,0.7545439421786148,1.0072227,12
1552,Ramp1,0.7545000115227949,0.9443336,12
1553,Fam183b,0.7533977841665276,0.9561545,12
1554,Ildr2,0.7514548968997921,0.852768,12
1555,Nkx2-4,0.7511995949737568,1.0546492,12
1556,Gm14964,0.7475796369167305,0.8503705,12
1557,Fbxo2,0.747444244075843,0.8181672,12
1558,Slc38a1,0.7446152538759802,0.83766246,12
1559,Meig1,0.7428564432588769,0.90097386,12
1560,Enkur,0.7400770730948499,0.81359476,12
1561,Rarres2,0.7396928599000974,1.0209533,12
1562,Mlf1,0.7396185378725464,0.7765346,12
1563,Rsph1,0.7317078510563522,0.91574544,12
1564,Elof1,0.7307606773098883,0.77506506,12
1565,Mgst1,0.7289056513547926,0.8038264,12
1566,Lrrc23,0.7249225092038325,0.8128583,12
1567,Nme5,0.7196985780871008,0.7561598,12
1568,Lmo4,0.7174463757929124,0.7591603,12
1569,1700016K19Rik,0.7149523388393089,0.8528398,12
1570,Ezr,0.7097379860458953,0.8240775,12
1571,Igfbp5,0.7066292799981563,1.0151997,12
1572,1700007K13Rik,0.7057518911787242,0.7828978,12
1573,Vcan,0.7052524500342803,0.84094083,12
1574,Crym,0.704750632313374,1.0847799,12
1575,Slc16a2,0.7023319976493497,0.8916125,12
1576,Foxj1,0.7008600326095098,0.7899261,12
1577,S100a4,0.6936545408454275,0.80926096,12
1578,Slc7a11,0.6936191082508973,0.8931333,12
1579,1500015O10Rik,0.6826311870207238,0.956683,12
1580,Fos,0.6780051449279538,0.83335364,12
1581,1110017D15Rik,0.6404447222718342,0.8886351,12
1582,Cryab,0.5159057781055372,0.87338597,12
1583,Cnp,0.5120292938255102,1.02106,12
1584,Ptgds,0.505567526459218,1.7417281,12
1585,C1qb,0.48761292339069773,0.78799003,12
1586,C1qa,0.4813175883942409,0.8475444,12
1587,Vtn,0.47672683486106393,1.1185367,12
1588,Cldn5,0.47410338251646317,1.1520557,12
1589,Sst,0.4728517909304081,0.7710489,12
1590,Plp1,0.4534903986310919,2.831514,12
1591,Cldn11,0.45212703593383613,1.3198541,12
1592,Agt,0.450388030120586,0.9266393,12
1593,Apod,0.448929892434709,1.0116568,12
1594,Mog,0.4486067500532929,0.97889054,12
1595,Trf,0.4418366038866387,1.2543902,12
1596,Enpp2,0.4351565515731496,0.8025216,12
1597,Mal,0.431066967603662,1.7724671,12
1598,Mag,0.4272300209138729,1.0926731,12
1599,Igfbp7,0.4230394684534681,0.8752548,12
1600,Tac1,0.420116351422201,1.0026996,12
1601,Dlk1,0.41583685738812803,0.79052347,12
1602,Olig1,0.4120467220529011,0.9156045,12
1603,Tspan2,0.4076514959468569,0.8552057,12
1604,Gatm,0.4068402911810288,0.8887964,12
1605,Car2,0.39612020291641936,1.1274042,12
1606,Rprm,0.36772962049674773,0.9630412,12
1607,Cck,0.35420726051311013,1.0603824,12
1608,Cartpt,0.34836203469513555,1.0937114,12
1609,Sept4,0.3450374202766623,0.9580341,12
1610,Calb1,0.3250290230398285,1.055244,12
1611,Ntng1,0.31039298492242273,0.7553645,12
1612,Fxyd6,0.30168664911360904,0.7964835,12
1613,Ahi1,0.30116740316531176,0.9607227,12
1614,Serpini1,0.29703446467975264,0.7737452,12
1615,Meg3,0.294350517661564,1.7492974,12
1616,Cacna2d1,0.2914923603869355,0.75393814,12
1617,Atp1b1,0.2831586429604365,1.0096815,12
1618,Tubb2a,0.28173665804377507,0.76375043,12
1619,Got1,0.27795833357339156,0.7648607,12
1620,Ly6h,0.2747901410966244,1.0385923,12
1621,Ly6e,0.2729458457443438,0.77444375,12
1622,Brinp3,0.27117263163352895,0.7696657,12
1623,Arpp21,0.27105070605926185,0.81406164,12
1624,Opcml,0.269288870708479,0.8062924,12
1625,Scn1b,0.2675679412798368,0.7662009,12
1626,Rtn1,0.2653003992648456,1.0381992,12
1627,Cbarp,0.2649462173544815,0.7858398,12
1628,Slc17a6,0.2643145521377665,1.0883167,12
1629,Gap43,0.2631857503356014,1.0140893,12
1630,Impact,0.26228545996116814,0.8481411,12
1631,Gabra1,0.26095760187591105,0.80711913,12
1632,Gpx3,0.2602251842206846,0.8532834,12
1633,Thy1,0.2602236718538448,1.0033708,12
1634,Elavl2,0.25674198733644826,0.78653866,12
1635,Ttc3,0.2529354320183904,0.94311464,12
1636,Eno2,0.2510047157038411,0.792376,12
1637,Ttll7,0.25017874735695894,0.7709829,12
1638,Tspyl4,0.24771740633408038,0.7789439,12
1639,Nrsn1,0.2471883660100594,0.8898077,12
1640,Cadps,0.2471675529616464,0.81688464,12
1641,Vsnl1,0.24690288876469876,1.1420443,12
1642,Zcchc12,0.2467770022296608,0.8943116,12
1643,Nsg2,0.24584430399437684,0.95534205,12
1644,Nsg1,0.24577869608052128,0.9305553,12
1645,Napb,0.24426870581728305,0.8446043,12
1646,Tubb3,0.24419949702999963,0.8640585,12
1647,Calm2,0.24404797227615532,0.79831696,12
1648,Tubb4a,0.24396860902580536,1.0758526,12
1649,Sncb,0.24359735897539306,1.0169425,12
1650,Tmem59l,0.24149653740011176,0.85352767,12
1651,Disp2,0.2406188605108055,0.81770295,12
1652,Stmn2,0.24061583577712609,1.0495318,12
1653,Pclo,0.24028484349163734,0.86820334,12
1654,Gng3,0.23923050775196034,0.90502954,12
1655,Sult4a1,0.23848051783440594,0.7746912,12
1656,Pcdh17,0.23670312671041482,0.85714155,12
1657,Dnm1,0.2366498337836826,0.8639946,12
1658,Podxl2,0.2364530820595844,0.85299844,12
1659,Tagln3,0.23142741503379058,0.80125177,12
1660,Cntn1,0.2303678940363775,0.813519,12
1661,Anks1b,0.22899128012490713,0.78534484,12
1662,Chgb,0.22840188916223522,1.0083779,12
1663,Syt11,0.22571426925315005,0.7665746,12
1664,Nsf,0.22541489263635783,0.91664904,12
1665,Gabrb1,0.22450970507406276,0.84292626,12
1666,Gpm6a,0.22374286306886598,0.8663871,12
1667,Syt1,0.22360631794848157,1.2703602,12
1668,Snrpn,0.22320021144328767,0.89822984,12
1669,Tmem130,0.22085337819541503,1.0600556,12
1670,Ywhag,0.22036668414290567,0.9216826,12
1671,Prkar1b,0.22033024330381584,0.940656,12
1672,Sez6l2,0.2189013447101729,0.7988851,12
1673,Mllt11,0.21841357039563514,0.9275372,12
1674,Scg2,0.21809035599675058,1.5045407,12
1675,Ywhah,0.2180259723798605,0.9367027,12
1676,Stmn3,0.21719388254815092,1.3338685,12
1677,Stxbp1,0.21578730936976076,0.9810184,12
1678,Resp18,0.21499698966981431,1.639148,12
1679,Slc12a5,0.2147758960413438,1.0117832,12
1680,Caly,0.21399198589609897,1.3617485,12
1681,Atp1a3,0.213102066037138,1.0958556,12
1682,Scn2a,0.21309299183609973,0.97682023,12
1683,Snap25,0.21247241730954264,1.2263999,12
1684,Syt4,0.2121477625612869,1.1022029,12
1685,Syp,0.21026083286762032,1.2330419,12
1686,Nrsn2,0.20949795182319422,1.1104333,12
1687,Ncam1,0.20895479607533599,0.8242111,12
1688,Ntm,0.20612112474001698,1.0861851,12
1689,Celf4,0.20611457115037823,1.2282281,12
1690,Zwint,0.20543278177554747,1.2312267,12
1691,Ncald,0.20485296913619366,0.97188836,12
1692,Mapt,0.20285398026145224,0.88721263,12
1693,Spock2,0.20124849483490712,1.1136193,12
1694,Ndrg4,0.19939548536893106,1.2149152,12
1695,Stmn4,0.19656037368424087,1.0601774,12
1696,Ptprn,0.19352858229292097,0.9873222,12
1697,Elavl3,0.19236240342457464,0.9455065,12
1698,Rab3a,0.18789213511629382,1.3020947,12
1699,Nap1l5,0.1855864958604359,1.4242234,12
1700,Dnm3,0.18429003739146965,0.90241265,12
1701,Snhg11,0.18127459396551224,2.5507905,12
1702,Serinc1,0.17711918602976337,0.89087695,12
1703,Ank3,0.17548835045428618,1.0769761,12
1704,Aplp1,0.16943974730510633,1.323566,12
1705,Sv2a,0.16886864877944793,1.1676173,12
1706,Faim2,0.1634353628816206,1.2503064,12
1707,App,0.16174259228318422,1.1481087,12
1708,Gria2,0.14511469502042418,1.5390435,12
1709,Igfbp2,0.9912760567693085,3.6694367,13
1710,Col1a2,0.9838340161177329,3.0301175,13
1711,Dcn,0.9732189998097791,3.5844495,13
1712,Col1a1,0.9729916627617275,2.73073,13
1713,Ptn,0.9684017741568812,2.4667797,13
1714,Pcolce,0.9638726634159016,1.9812489,13
1715,Col3a1,0.9538174065946302,2.4024956,13
